2-cell	4-cell	8-cell	early_2-cell	ICM	mESC_rep1_merge	mESC_rep1	mESC_rep2	mESC_rep2_merge	MII_oocyte	zygote
Gm37747	0.02466155	0	0.0182945	0.1057951	0.0327945333333333	0	0	0	0	0	0.02269455
Gm37748	0.196537	0	0.0980774	0.0408311	0	0	0	0	0	0	0
Gm37749	0	0	0	0	0	0	0	0	0	0	0
Gm37750	906.524	812.6395	509.487	606.848	180.187133333333	164.468	185.56965	159.0607	130.051	0	38.4655
Gm37751	0.1432395	0.0677375	0.109137	0	0.525544666666667	1.05335	0.8811495	1.39089	1.37802	0	0
Gm37752	0.0057387	0.0085906	0	0.0064642	0.030151	0	0	0	0	0	0.00901675
Gm37753	0	0	0	0	0	0	0	0	0	0	0
Gm37754	0	0	0	0	0	0	0	0	0	0	0
Gm37755	0	0.07631	0	0.1606065	0.1010254	0	0	0	0	0	0
Gm37756	0.2776795	2.22709	0.4309025	0.10208	1.23283633333333	0.23211	0.18955	0	0	0	0
Gm37757	0	0	0	0	0	0	0	0	0	0	0
Gm37758	15.70135	31.39995	22.9307	10.45375	9.67530666666667	2.03464	2.874485	8.68145	7.80758	0.8752115	5.563235
Gm37759	0.155901	0.0599335	0.0899262	0.12032195	0.0588203	0	0	0	0	0.1660035	0.17955
Gm37760	0.528902	0.674266	0.4262465	1.038418	0.264716333333333	0.0476629	0.0591485	0.098424	0.0724665	0	0.0696048
Gm37761	2.696435	1.662805	2.86179	2.043995	9.44182333333333	3.28928	3.41062	2.560985	2.30073	0.653462	2.050815
Gm37762	0	0	0	0	0	0	0	0	0	0	0.02571715
Gm37763	0	0	0	0	0	0	0	0	0	0	0
Gm37764	0.122139	0.1358885	0.1013385	0.0672523	0.259937	0	0	0	0	0	0.0584455
Gm37765	0	0	0	0	0	0	0	0	0	0	0
Gm37766	0.0301055	0.0212771	0	0.0255353	0.0180649	0	0	0	0	0	0.0842432
Gm37767	0.0384504	0	0.04935385	0.0810547	0.211818	0	0	0	0	0	0.0615025
Gm37768	0.066736	0.1498135	0.336212	0.218274	0.5488	0	0	0	0	0.804189	0.0847235
Gm37769	0.116021	0.09423925	0.0226782	0.0367367	0.146074666666667	0.155174	0.162318	0	0	0	0.06691955
Gm37770	0	0	0.118971	0	0	0	0	0	0	0	0
Gm37771	0	0	0	0	0	0	0	0	0	0	0
Gm37772	0	0	0	0	0.053348	0	0	0	0	0	0.0477616
Gm37773	0.3202865	0.135936	0.2333835	0.08512345	0.2059561	0.136099	0.09646	0	0	0.0374331	0.0314629
Gm37774	0	0	0	0	0.834106666666667	0	0	0	0	2.43134	0
Gm37775	0.325565	0.4137835	0.4210075	0.6467115	1.38390333333333	1.67384	1.628795	0.376412	0.293851	0.03384965	0.4561235
Gm37776	0	0	0	0	0	0	0	0	0	0	0.11356
Gm37777	0.01479675	0.0168728	0.02195765	0.0444489	0.108547	0.052835	0.0669225	0	0	0	0.045028
Gm37778	0.583165	0	0	0	0	0	0	0	0	0	0
Gm37779	0.7581725	0.2511245	0.2731615	1.394605	0.267577366666667	0.342266	0.3016935	0	0	1.53515	1.96117
Gm37780	0.3450645	0.183992	0.4226055	1.1071945	0.191715333333333	0	0	0.796844	0.902062	1.316804	1.402635
Gm37781	0.0512856	0.0345561	0.0242006	0.01331	0.0285015333333333	0	0	0	0	0	0.02872875
Gm37782	0	0	0	0	0	0	0	0	0	0	0
Gm37783	0	0	0	0.08468855	0.0721321	0	0	0	0	0	0.0528995
Gm37784	0	0	0	0.58957	0	0	0	0	0	0	0
Gm37785	0.01625355	0.1476836	0.0557555	0.09134385	0.194651833333333	0	0	0	0	0	0.11591395
Gm37786	0	0.0176569	0.0629203	0	0.0554512333333333	0	0	0	0	0	0.04735005
Gm37787	1.022141	0	0.114872	8.87239	0	0	0	0	0	19.14865	9.693175
Gm37788	1.608685	0.8298075	2.34474	0.253279	3.58524333333333	0.622393	0.663214	0.6630635	0.695804	0.0580065	1.824832
Gm37789	0.272182	0.3987255	0.2515215	0.2865166	0.151604066666667	0.0771635	0.132417	0.271568	0.276875	0	0.0645025
Gm37790	0.0857941	0.03299775	0.0902862	0.268376	0.116500533333333	0.0531753	0.067352	1.867655	1.96586	0.04476355	0.1619125
Gm37791	0	0	0	0	0	0	0	0	0	0	0
Gm37792	0	0	0	0.03131515	0.0432590666666667	0	0	0	0	0.0219236	0
Gm37793	0	0	0	0	0	0	0	0	0	0	0
Gm37795	4.2135	4.770955	3.07276	0.1043985	0.390866	0.674699	0.858885	4.964235	4.56072	0	0.227227
Gm37796	0	0	0	0	0	0	0	0	0	0	0
Gm37797	0	0	0	0	0	0	0	0	0	0	0
Gm37798	0.003419135	0.00107658	0.00170347	0	0.0304249333333333	0	0	0	0	0	0
Gm37799	0	0.1501725	0	0	0	0	0	0	0	0.2671605	0
Gm378	0	0	0	0.459463	0	0	0	0	0	0	0
Gm37800	9.983645	5.21667	4.40084	5.28299	2.13505666666667	2.72895	2.580795	1.3096845	1.7153	2.929465	3.3611585
Gm37801	2.973455	0	0	1.02561	3.02995	0	0	0	0	0	0
Gm37802	0.0765665	0.1043148	0.169017	0	0.684102333333333	1.99338	2.040785	0	0	0	0
Gm37803	0	0	0	0	0	0	0	0	0	0	0
Gm37804	0	0	0	4.403875	0	0	0	0	0	1.3304	4.29278
Gm37805	0	0	0	0	0	0	0	0	0	0	0
Gm37806	0.130046	0.077515	0.190819	0.2935595	0.308003666666667	0.349248	0.312745	0.147887	0.158481	0.0665032	0.240204
Gm37807	0	0	0	0	0	0	0	0	0	0	0
Gm37808	0	0	0	0	0.407873	0	0	0	0	0	0.136588
Gm37809	0	0.0723805	0.03172535	0	0.32963	0	0	0	0	0	0.2382145
Gm37811	0	0	0	0.02205425	0	0	0	0	0	0	0
Gm37812	0.07616425	0.06779495	0.04109935	0.052647	0.435891666666667	0	0	0.471933	0.438097	0.062664	0.1012458
Gm37813	0.8668245	0.3065025	0.3152805	0.136587	0.176807666666667	0	0	0	0	0	0.0904822
Gm37814	0.0668035	0	0.01407065	0.0116991	0.0332345333333333	0	0	0	0	0	0.0162627
Gm37815	0	0	0	0	0	0	0	0	0	0	0
Gm37817	0.3714415	0.2181235	0.2664215	0.2717885	0	0	0	0	0	0	0.84877
Gm37818	0.0833645	0.08892665	0.0738575	0.05416715	0.321077333333333	0	0	0.1141935	0.0834152	0	0.0188932
Gm37819	1.072414	0.7868525	2.074695	2.94079	0.972900333333333	0	0	0	0	0.7019655	1.3658395
Gm37820	0	0.0258536	0	0.1437875	0	0	0	0	0	0.0715555	0.2503395
Gm37821	0.0932321	0.064855	0.087228	0.02402515	0.0645788333333333	0	0	0	0	0	0.03444725
Gm37822	1.42811	1.0380875	0.904334	3.50637	1.49446666666667	0	0	2.385235	2.16868	2.4731	3.2963
Gm37823	0	0	0	0	0.243388333333333	0	0	0	0	0	0.52985
Gm37824	0.146998	0	0.01872065	0.1731795	0.1787151	0	0	0	0	0.18429555	0.2401325
Gm37825	0	0	0	0	0	0	0	0	0	0	0
Gm37826	0	0	0	0	0	0	0	0	0	0	0
Gm37827	0	0	0	0	0.0785883333333333	0	0	0	0	0	0
Gm37828	0	0	0	0.547145	0	0	0	0	0	0	0
Gm37829	0.536687	0.050018	0.17677	0.9347155	0.275993366666667	0.0837242	0.069289	0	0	0.483708	0.7972455
Gm37830	0	0	0	0.1169105	0	0	0	0	0	0	0
Gm37831	0	0	0	0	0.0270744333333333	0	0	0	0	0	0
Gm37832	0	0	0	0	0	0	0	0	0	0	0
Gm37833	0	0	0.0093585	0	0.0231817	0	0	0	0	0	0
Gm37834	0.061206	0.02024575	0.0188062	0.108482	0.236825333333333	0.0602166	0.076221	0	0	0	0.02127285
Gm37835	0	0	0	0	0	0	0	0	0	0	0
Gm37836	0	0	0	0	0	0	0	0	0	0	2.160345
Gm37837	0.216911	0	0.1665435	1.622895	0.393526666666667	0	0	0	0	0	0.235286
Gm37838	0	0	0	0	0	0	0	0	0	0	0
Gm37839	0	0	0	0	0	0	0	0	0	0	0
Gm37840	0	0	0	0	0	0	0	0	0	0	0
Gm37841	0	0	0	0	0	0	0	0	0	0	0
Gm37842	0	0	0	0	0	0	0	0	0	0	0.0415085
Gm37843	0.0624565	0	0.04130135	0.065551	0.0237121666666667	0	0	0	0	0	0
Gm37844	0.497461	0.2523395	0.225771	0.379789	0.171116666666667	0.0428193	0.0542735	0	0	0.0530908	0.14968235
Gm37845	0	0	0.123768	0	0	0	0	0	0	0	0
Gm37846	0.08937235	0.0373644	0.03345185	0.05870945	0.262243333333333	0.384847	0.361387	0.1047465	0.0957484	0	0.0212672
Gm37847	0	0	0	0.01506425	0.0203442333333333	0	0	0	0	0	0
Gm37848	6.78897	3.291675	22.535895	0.98384045	37.8656	42.7521	43.7499	8.767705	9.1085	0.584357	17.905
Gm37849	0.04910515	0.0633965	0.01861315	0	0.0603836666666667	0	0	0.0542215	0	0	0
Gm37850	5.0324	2.47559	1.43576	2.432635	3.15343	0	0	0.648035	0.823403	0	0.1739845
Gm37851	0	0	0	0	0	0	0	0	0	0	0
Gm37852	0	0	0	0	0	0	0	0	0	0	0
Gm37853	0	0	0	0.1352945	0	0	0	0	0	0	0.2040465
Gm37854	0.211297	0.0847835	0.1576261	0.7400205	0.343724333333333	0	0	0	0	0.117317	0.0715395
Gm37855	0	0.0305336	0	0	0.0356633333333333	0	0	0	0	0	0
Gm37856	0	0	0	0	0.0545683333333333	0	0	0	0	0	0.0723695
Gm37857	0	0	0	0	0.043386	0	0	0	0	0	0
Gm37858	0	0	0	0	0	0	0	0	0	0	0
Gm37859	0	0	0.04728865	0.0613785	0.0536056	0	0	0	0	0	0.085769
Gm3786	0	0	0.4646875	0	0	0	0	0	0	0	0
Gm37860	0.5369615	1.2469375	1.26347	0	0.104427	0	0	0	0	0	0.590338
Gm37861	0.5145865	0.4254965	0.4595335	0.94891	0.360286	0.188927	0.26312	0.51466	0.22764	0.0265325	0.138269
Gm37862	0	0.0215864	0	0	0.0183308	0.0720358	0.059616	0.0840005	0.106732	0	0.0482321
Gm37863	0	0	0.090858	0	0.0439483333333333	0	0	0	0	0	0
Gm37864	0.0593042	0.0175374	0.09286105	0.0709677	0.0878083333333333	0	0	0.0857025	0.108895	0.04759235	0
Gm37865	0	0	0	0	0.0494993333333333	0	0	0	0	0	0
Gm37866	0	0	0	0	0.089485	0	0	0	0	0	0.1879485
Gm37867	1.11982	1.1118655	1.030173	2.41111	3.73634666666667	0	0.572485	0.6495725	0.606158	0.537285	1.505987
Gm37868	0.8865225	0.8663905	1.78442	0.634514	1.03535933333333	0.841917	0.779459	0	0	0.2402815	0.727081
Gm37869	0	0	0	0.0891175	0.312256	0	0	0	0	0	0
Gm37870	0	0	0	0	0.0826847333333333	0	0	0	0	0	0
Gm37871	0	0	0	0	0	0	0	0	0	0	0
Gm37872	0	0	0	0	0	0	0	0	0	0	0
Gm37873	0.0691065	0.07549355	0.09105445	0.147972	0.0507016666666667	0	0	2.68599	2.88205	0	0.1153122
Gm37874	0.075613	0	0	0	0.175418666666667	0	0	0.3108335	0.316992	0	0.03688805
Gm37875	0	0	0	0	0	0	0	0	0	0	0
Gm37876	0.1002625	0	0	0.056367	0.091181	0	0	0	0	0	0.122509
Gm37877	0.01938345	0.02127515	0	0.04782615	0.1169447	0	0	0	0	0	0.2504115
Gm37878	0	0	0	0	0	0	0	0	0	0	0
Gm37879	0	0.168216	0.115761	0.05583	0.146078	0	0	0	0	0.0779875	0.04869535
Gm3788	0	0	0	2.45303	0	26.345	19.73635	28.6709	17.9817	0	0
Gm37880	0.0656743	0.0589522	0.1039227	0.0134935	0.121507333333333	0	0	0	0	0.02328495	0.02835165
Gm37881	0.587245	0	0	2.092005	0.257036333333333	0	0	0	0	1.449215	4.430055
Gm37882	0	1.10457	4.667	0	0	0	0	0	0	0	0
Gm37883	0	0	0	0	0.126333333333333	0	0	0	0	0	0
Gm37884	0.0568485	0.08099	0.0371402	0	0.235223333333333	0	0	0	0	0	0.123655
Gm37885	0.0934715	0	0	0.03267125	0.250613666666667	0	0	0	0	0	0
Gm37886	0.337428	0.3226205	0.2391105	0.315669	1.02985333333333	0.537697	0.551785	0	0	0.0561175	0.7164145
Gm37887	0.01859045	0	0	0	0.0339703333333333	0	0	0	0	0	0
Gm37888	0	0	0	0	0	0	0	0	0	0	0
Gm37889	0	0	0	0	0	0	0	0	0	0	0
Gm37890	0	0	0.0353703	0.01600445	0.0719798333333333	0	0	0	0	0.01846885	0.0241368
Gm37891	0	0	0	0	0.0854203333333333	0	0	0	0	0	0
Gm37892	0.28417	0	0	3.41038	0.239603333333333	0.787983	0.967405	0	0	1.3231195	5.48558
Gm37893	0.167112	0.04770315	0.6615015	0.0891285	0.0893991666666667	0	0	0	0	0.0618275	0.0276182
Gm37894	0.04527045	0.0654885	0.0389674	0.1353051	0.0876683	0	0	0	0	0.057463	0.036215
Gm37895	0	0	0	0	0	0	0	0	0	0.0160458	0.02570045
Gm37896	0.275704	0.0853188	0.0433253	0.0648762	0.0483523333333333	0	0	0	0	0.1077515	0.1213395
Gm37897	0.1145679	0.0640797	0.0075258	0.0243753	0.295200666666667	0.768844	0.732839	0.2164025	0.220549	0	0.0512615
Gm37898	0	0	0	0	0	0	0	0	0	0	0.0740105
Gm37899	0.02142727	0.03331895	0.02854405	0.06393	0.657986333333333	1.37993	1.350625	3.271985	3.47429	0	0.04485945
Gm379	0	0	0	0	0	0	0	0	0	0	0
Gm37900	0.2363085	0.10020885	0.1332835	0.08861845	0.364568333333333	0.372285	0.3488885	0	0	0.05833025	0.1058266
Gm37901	0	0	0	0	0	0	0	0	0	0	0
Gm37902	0.5240915	0.071977	0.1111135	0.2392395	0.4781302	0.114493	0.094753	0	0	0.1512745	0
Gm37903	1.0214475	0.7836075	0.811075	1.410105	4.10351	1.37488	1.52629	0.6941715	0.665005	0.267721	1.567045
Gm37904	0	0	0	0.2197815	1.14635	0	0	0	0	0	0.84311
Gm37905	0.2927475	0.385233	0.55929	0	0	0	0	0	0	0	0
Gm37906	1.2162555	1.0331975	1.576805	0.165818	1.78421466666667	0	0	2.18215	2.18936	0	0.1622228
Gm37907	0	0	0	0	0	0	0	0	0	0	0
Gm37908	0.125689	0	0	0	0	0	0	0	0	0	0.3646815
Gm37909	1.84633	0.982766	0.7550915	0	0.0218720333333333	0	0	0	0	0	0.086392
Gm37910	0	0	0	0	0	0	0	0	0	0	0
Gm37911	0	0	0	0	0	0	0	0	0	0	0.065517
Gm37912	0.0985801	0.070686	0.0832502	0.09330215	0.148661933333333	0	0	0	0	0	0
Gm37913	0.9390895	0.6287245	0.686588	0.505003	0.48192	1.22144	1.14613	1.1469105	0.948299	0	0.17951
Gm37914	0.4574635	0.327587	0.5176795	0.3525195	0.462320333333333	0.169577	0.16243	0	0	0	0.070052
Gm37915	0	0	0	0.653219	0	0	0	0	0	0.2128545	0.1656945
Gm37916	0.914758	0.7152075	0.516728	4.08868	0.618380333333333	0.0865569	0.1050965	0	0	0.687476	1.723845
Gm37917	3.35602	12.7416	17.0247	1.1469045	6.46319333333333	1.6844	1.903915	0	0	0.4716735	1.680915
Gm37918	0	0	0	0	0	0	0	0	0	0	0
Gm37920	0.0829435	0	0	0.066826	0	0	0	0	0	0.452155	0.505105
Gm37921	0	0	0	0	0	0	0	0	0	0	0
Gm37922	0	0	0	0	0	0	0	0	0	0	0
Gm37923	0	0	0	0	0	0	0	0	0	0	0
Gm37924	2.85393	1.10946	0.4609215	4.58081	1.75727866666667	0.290858	0.262012	0	0	0.16029845	0.8205335
Gm37925	0.02058455	0.0131942	0.07184625	0.2644935	0.251088	0.123402	0.102126	0	0	0.0689665	0.10518575
Gm37926	0.53016	0.4702825	0.656894	0.350866	1.641257	0.938501	0.9578875	0.514882	0.469309	0.064455	0.6187355
Gm37927	0	0	0	0	0	0	0	0	0	0	0.0740105
Gm37928	0.03921725	0.02583835	0	0.0153215	0.026701	0	0	0	0	0	0.02448235
Gm37929	0	0	0	0.2093985	0	0	0	0	0	0.3333535	0
Gm3793	0	0.211118	0	0	0.327052	0	0	0	0	0	0
Gm37930	0	0	0.04105925	0	0.0268210466666667	0	0	0	0	0	0.0519245
Gm37931	0.319086	0.871662	0.8922905	1.165149	0.727310333333333	0.12694	0.132848	0.8292045	0.800059	0.441666	0.6722305
Gm37932	2.18684	1.04715	1.3232315	1.64967	0.953369	0.182899	0.229099	0	0	0	0.4970325
Gm37933	0.1761845	0.267568	0	2.068925	0	0	0	0	0	0.1281295	0.2183535
Gm37934	0	0	0	0	0	0	0	0	0	0	0
Gm37935	0.6505475	0.4486015	0.11735825	0.175599	0	0	0	0	0	0	0
Gm37936	0	0	0	0	0	0	0	0	0	0	0
Gm37937	0.1428314	0	0	0	0.112169666666667	0	0	0	0	0	0
Gm37938	0	0	0	0	0.0213321	0	0	0	0	0.03570945	0
Gm37939	0.4693635	0	0	0	0	0	0	0.8437	0.954143	0	0
Gm37940	0.7769005	0.496288	0.713745	0.240719	2.06546	2.63768	2.52086	0.82741	0.811301	0.2497585	0.1586205
Gm37941	0	0	0.299785	0.0188753	0.0703965	0	0	0.0931735	0.118388	0	0.02671735
Gm37942	0	0	0	0	0	0	0	0	0	0	0
Gm37943	0.1580622	0.0583332	0.2779525	0.0215883	0.161575	0.0913365	0.075147	0	0	0	0.0611489
Gm37944	0	0.236537	0	1.4174	0	0	0	0	0	2.01745	0.867635
Gm37945	0.0171597	0	0.04656285	0.0387852	0.0251737333333333	0.0400174	0.0331179	0	0	0	0.04138635
Gm37946	0	0	0	0	0	0	0	0	0	0	0
Gm37947	0.330406	0	0	0	0	0	0	0	0	0	0
Gm37948	0	0	0	0	0	0	0	0	0	0	0
Gm37949	0	0.0281949	0.2280955	0.03203475	0.2373148	0	0	0	0	0	0.4234745
Gm37950	0	0	0	0	0	0	0	0	0	0	0
Gm37951	0.0584739	0.03665035	0.1001973	0.09226315	1.56887666666667	0	0	0	0	0.12319655	0.592428
Gm37952	0	0	0.0291705	0	0.0262167666666667	0	0	0	0	0	0
Gm37953	0.22960375	0.17428395	0.11646135	0.15750985	0.307068666666667	0	0	0.556355	0.401967	0	0.1559635
Gm37954	4.08043	2.150885	2.08291	7.895435	6.59593	4.84377	4.858795	2.746415	2.5677	0.4026855	4.30707
Gm37955	0	0	0.69422	0.3984565	0	0	0	7.16095	5.27961	0	1.26063
Gm37956	0	0	0	0	0	0	0	0	0	0	0
Gm37957	0	0.04788185	0.03297645	0	0.0801271333333333	0.720632	0.701283	0	0	0	0
Gm37958	0	0	0	0.77309	0.199361666666667	0	0	0	0	0.458276	0.26916
Gm37959	0.0586714	0.05997015	0.0271479	0.0611229	0.135202	0.062237	0.0515695	0	0	0	0.05357155
Gm37960	0.1517358	0.031401	0.1126905	0	0.286511666666667	0	0	0	0	0	0.0515795
Gm37961	0	0	0	0	0	0	0	0	0	0	0
Gm37962	0.654539	0.3645965	0.558282	2.8759	0.105943333333333	0.184164	0.232642	0.5461475	0.479278	0	0.1316035
Gm37963	0.845974	0.714548	0.892397	1.6239905	0.93993	0	0	0	0	0	0
Gm37964	0	0.01071695	0.01031765	0.00898105	0.0110350666666667	0	0	0	0	0	0
Gm37965	0.0704394	0	0.0817525	0.03344345	0.074354	0.294546	0.307223	0.173078	0.219916	0	0.0516405
Gm37966	0	0	0	0	0	0	0	0	0	0.99544	0
Gm37967	0.5984425	0.2087705	0.357045	0.160428	0.739385333333333	0.0697413	0.0579845	1.31593	1.34965	0	0.2957209
Gm37968	0.5100535	0.4022615	0.2346235	0.29744585	0.281621	0	0	0.1141935	0.0846599	0	0.08664725
Gm37969	0	0.04315265	0.08876445	0.050229	0.320665666666667	0	0	0	0	0	0
Gm37970	0	0	0	0.10278	0.268853266666667	0	0	0.4839995	0.494168	0	0
Gm37971	0.0552284	0.03351095	0.02936165	0	0.0721498666666667	0.0524157	0.0663935	0	0	0.1309457	0.1691435
Gm37972	0	0	0	0	0	0	0	0	0	0	0.3430275
Gm37973	0	0.195151	0.1265135	0	0	0	0	0	0	0	0
Gm37974	0	0	0	0	0	0	0	0	0	0	0
Gm37975	0.3366715	0.184767	0.172151	0.1125455	0.169099666666667	0.179595	0.187339	0	0	0	0.0601345
Gm37976	0	0	0	0	0	0	0	0	0	0	0
Gm37977	0.1541325	0	0.0870955	0	0	0	0	0	0	0	0.226852
Gm37978	0.3054265	0.129889	0.121202	0.08147175	0.511474333333333	0.0617457	0.0511	0	0	0.0765941	0.1259445
Gm37979	0.5589795	0.4003995	0.6187135	1.6700665	1.52898333333333	4.90504	4.784095	0	0	0.984165	1.48543
Gm37980	0.0340886	0	0	0.0516245	0	0	0	0	0	0.04558215	0.0886747
Gm37981	0.102607	0.4585595	2.052888	0	0	0	0	0	0	0	0
Gm37982	2.106275	1.1415635	2.263445	0.344037	2.58227333333333	0.509824	0.6297	0	0	0	0
Gm37983	0.2369925	0.152873	0.236691	0.10206455	0.212574	0.751645	0.892486	0.379468	0.277828	0	0.0322417
Gm37984	0	0	0	0.0114213	0.0242610333333333	0	0	0	0	0	0.04754775
Gm37985	0.07909905	0.04445425	0.07262445	0.29604	0.108405033333333	0.0465591	0.0451633	0.0134212	0.0172796	0.222544	0.2897035
Gm37986	1.1101495	0.257173	0.69076	1.533605	0	0	0	0	0	0.618775	0.5435
Gm37987	20.1484	5.55275	5.975455	0.853843	0.410905333333333	0	0	0.336891	0.428059	1.151795	0.5520855
Gm37988	0.66795	0.254308	0.8609515	5.4291	0	0	0	0	0	1.571928	0.60205
Gm37989	0	0	0	0	0	0	0	0	0	0	0.0971685
Gm37990	0	0	0	0	1.97146333333333e-09	0	0	0	0	0	0
Gm37991	0	0	0	0	0.00181475197146333	0	0	0	0	0	0
Gm37993	0.058386	0	0	0.2524045	0.082159	0	0	0	0	0.2915395	0.440537
Gm37994	0.159768	0	0	0.2779255	0	0	0	0	0	0	0
Gm37995	0.13912035	0.1035681	0.3259585	0.212469	0.195773333333333	0	0	0	0	0.093529	0.09543985
Gm37996	0	0	0	0	0	0	0	0	0	0	0
Gm37997	0	1.02566	0	0	0	0	0	0	0	0	1.21026
Gm37998	0	0	0	0	1.84215333333333	0	0	0	0	0	0
Gm37999	0	0.125062	0.01483755	0.075446	0.107421666666667	0	0	0.099949	0	0	0.1407605
Gm38000	0.4930595	0.0845635	0.38051595	0	0.270589666666667	0	0	0	0	0	0.056583
Gm38001	0.0200535	0.0291604	0.0135944	0.0113168	0.647591333333333	0.562877	0.548303	0.204065	0.207958	0	0.0157235
Gm38002	0	0	0	0	0	0	0	0	0	0	0
Gm38003	0	0	0	0	0	0	0	0	0	0	0
Gm38004	0.2076355	0	0	0	1.34983333333333	0	0	0	0	0	0
Gm38005	0.0697023	0.213757	0.160115	0.153437	0.566898666666667	0.263749	0.2471505	0	0	0.0843385	0.13318635
Gm38006	0	0	0	0	0.133952666666667	0	0	0	0	0	0
Gm38007	0	0	0	0	0	0	0	0	0	0	0
Gm38008	0	0	0	0.1939855	0.142837	0	0	0	0	0	0
Gm38009	0.0149138	0	0.04616545	0.02559875	0.6820055	0.47935	0.490232	0	0	0	0
Gm38010	0	0	0	0	0.0242426666666667	0.0649262	0.053732	0	0	0	0.0217438
Gm38011	0	0	0	0	0	0	0	0	0	0	0
Gm38012	0.781368	0.2229195	0.16094255	0.163388	0.566523333333333	0.119306	0.1251371	0.137932	0.176851	0.099915	0.265871
Gm38013	0	0	0	0	0	0	0	0	0	0	0
Gm38014	0.146845	0.2151335	0.0987655	0.033147	0.733629033333333	0.278543	0.3524065	0.2222735	0.206301	0	0.0953614
Gm38015	0	0	1.491465	0	0	0	0	0	0	0	0
Gm38016	0	0	0	0	0	0	0	0	0	0	0
Gm38017	0	0	0	0	0	0	0	0	0	0	0
Gm38018	0	0	0	0	0.366814666666667	0	0	0	0	0	0
Gm38019	0	0	0	0	0	0	0	0	0	0	0
Gm38020	0.118866	0.0826438	0.3322295	0.06935815	0.859837666666667	0.0372293	0.03081055	0	0	0.0155841	0.01924965
Gm38021	12.6212	8.359715	37.4847	2.265916	46.7679433333333	27.3065	27.6561	13.62753	14.9118	0.386109	15.19158
Gm38022	0	0	0	0	0	0	0	0	0	0	0
Gm38024	0.2110775	0.04651145	0.139754	0.20317	0.363996	2.98112	3.05654	0	0	0.15060045	0.5171115
Gm38025	692.016	249.4465	81.3754	1407.04	2.272849	0	0	0.71853	0.923462	148.296	1015.0345
Gm38026	0.483792	0.300438	0.15175795	1.389065	0.174375333333333	1.57697	1.543765	0	0	0.6611895	1.59664
Gm38027	0	0	0	0	0	0	0	0	0	0	0
Gm38028	0.0779872	0	0	0	0	0	0	0	0	0	0
Gm38029	0.05165805	0.1701465	0	0.0210016	0.137697	0.0892932	0.073898	0.4664535	0.397671	0	0
Gm38030	0	0	0	0	0	0	0	0	0	0	0
Gm38031	0	0	0	0	0	0	0	0	0	0	0
Gm38032	0.3569625	0	0.08433545	0.785246	0	0	0	0	0	0.556573	0.855734
Gm38033	1.05299	0.2455905	3.0239	0.588994	2.08802333333333	0	0	0	0	0	1.04928
Gm38034	0.5143185	0.627092	0.4341145	0.320939	0.440393	0	0	0	0	0	0.144447
Gm38035	0	0	0	0	0.00181475197146333	0	0	0	0	0	0
Gm38036	0.01643065	0	0.00719035	0	0.0810294333333333	0	0	0	0	0.04045365	0.0166532
Gm38037	1.326355	1.97678	1.31445	1.24478	0.647256666666667	0	0	0	0	5.87279	3.91431
Gm38038	0	0	0	0	0	0	0	0	0	0	0
Gm38039	0	0	0	0	0	0	0	0	0	0	0
Gm38040	0.580155	0.81066	0	0	0	0	0	0	0	0	0
Gm38041	0	0	0	0	0	0	0	0	0	0	0
Gm38042	0.2807365	0.07650975	0.2639725	0.1580405	0.304717333333333	0	0	0	0	0	0
Gm38043	0.10848595	0.1636862	0.05809525	0.1426163	0.363032666666667	0	0	0	0	0.128765	0.198336
Gm38044	0	0.1711145	0	0	0.158928666666667	0	0	0	0	0	0
Gm38045	0	0	0	0	0	0	0	0	0	0	0
Gm38046	0.297607	0	0.1909935	0.4573125	0.892726666666667	0	0	0	0	1.153117	0.708655
Gm38047	1.1570405	1.0049125	0.7915995	4.061355	0.989184	0	0	0.240056	0.346144	0.0898005	0.1040175
Gm38048	0	0	0	0.181125	0.053578	0	0	0	0	0.03635625	0.02857495
Gm38049	0.2395255	0.04535915	0.258945	0.5444745	0.667931333333333	0	0	0	0	0	0.097367
Gm38050	0	0	0	0	0	0	0	0	0	0	0
Gm38051	0	0	0	0	0	0	0	0	0	0	0
Gm38052	0	0.1564935	0	0	0	0	0	0	0	0	0
Gm38053	0	0	0	0	0	0	0	0	0	0	0
Gm38054	0	0	0	0	0.1302746	0	0	0	0	0	0
Gm38055	0	0	0	0	0	0	0	0	0	0	0
Gm38056	0.8453625	0.309851	0.356433	5.266615	1.60610666666667	6.10468	6.068085	15.7004	16.5026	10.62322	18.04355
Gm38057	0.126953	0.1221967	0.0802144	0.0402029	0.173068333333333	0.0557424	0.04613175	0	0	0	0.0503272
Gm38058	0.05731225	0.11230375	0.0322198	0.242413	0.0272019	0	0	0	0	0	0.0475182
Gm38059	0.0197662	0	0	0.03369225	0	0	0	0	0	0	0
Gm38060	0	0	0	0	0	0	0	0	0	0	0
Gm38061	0	0	0	0.330596	0	0	0	0	0	0	0
Gm38062	0	0	0	0.071531	0.0381316666666667	0	0	0	0	0	0.15867
Gm38063	0	0	0	0	0	0	0	0	0	0.85997	0
Gm38064	0.2765275	0	0.0857325	2.711595	0	0	0	0	0	3.818315	16.68775
Gm38065	11.50835	7.2754	3.26998	1.294535	0.198501666666667	0	0	0.118186	0.150169	0.04136725	0.0262632
Gm38066	0	0	0	0	0.0734426666666667	0	0	0	0	0	0
